sim_time,phase_idx,phase_name,recognized_green_group,switcher_state,phase_timer,min_green_satisfied,last_agent_action,last_agent_time,last_set_idx,last_set_dur,next_switch
27325.0,15,NS_Left,NS_LEFT,IDLE,47.0,True,2,27324.0,15,3600,30878.0
27326.0,15,NS_Left,NS_LEFT,IDLE,48.0,True,2,27325.0,15,3600,30878.0
27327.0,15,NS_Left,NS_LEFT,IDLE,49.0,True,2,27326.0,15,3600,30878.0
27328.0,15,NS_Left,NS_LEFT,IDLE,50.0,True,2,27327.0,15,3600,30878.0
27329.0,15,NS_Left,NS_LEFT,IDLE,51.0,True,2,27328.0,15,3600,30878.0
27330.0,15,NS_Left,NS_LEFT,IDLE,52.0,True,2,27329.0,15,3600,30878.0
27331.0,15,NS_Left,NS_LEFT,IDLE,53.0,True,2,27330.0,15,3600,30878.0
27332.0,15,NS_Left,NS_LEFT,IDLE,54.0,True,2,27331.0,15,3600,30878.0
27333.0,15,NS_Left,NS_LEFT,IDLE,55.0,True,2,27332.0,15,3600,30878.0
27334.0,15,NS_Left,NS_LEFT,IDLE,56.0,True,2,27333.0,15,3600,30878.0
27335.0,15,NS_Left,NS_LEFT,IDLE,57.0,True,2,27334.0,15,3600,30878.0
27336.0,15,NS_Left,NS_LEFT,IDLE,58.0,True,2,27335.0,15,3600,30878.0
27337.0,15,NS_Left,NS_LEFT,IDLE,59.0,True,2,27336.0,15,3600,30878.0
27338.0,15,NS_Left,NS_LEFT,IDLE,60.0,True,2,27337.0,15,3600,30878.0
27339.0,15,NS_Left,NS_LEFT,IDLE,61.0,True,2,27338.0,15,3600,30878.0
27340.0,15,NS_Left,NS_LEFT,IDLE,62.0,True,2,27339.0,15,3600,30878.0
27341.0,15,NS_Left,NS_LEFT,IDLE,63.0,True,2,27340.0,15,3600,30878.0
27342.0,15,NS_Left,NS_LEFT,IDLE,64.0,True,2,27341.0,15,3600,30878.0
27343.0,15,NS_Left,NS_LEFT,IDLE,65.0,True,2,27342.0,15,3600,30878.0
27344.0,15,NS_Left,NS_LEFT,IDLE,66.0,True,2,27343.0,15,3600,30878.0
27345.0,15,NS_Left,NS_LEFT,IDLE,67.0,True,2,27344.0,15,3600,30878.0
27346.0,15,NS_Left,NS_LEFT,IDLE,68.0,True,2,27345.0,15,3600,30878.0
27347.0,15,NS_Left,NS_LEFT,IDLE,69.0,True,2,27346.0,15,3600,30878.0
27348.0,15,NS_Left,NS_LEFT,IDLE,70.0,True,2,27347.0,15,3600,30878.0
27349.0,15,NS_Left,NS_LEFT,IDLE,71.0,True,2,27348.0,15,3600,30878.0
27350.0,15,NS_Left,NS_LEFT,IDLE,72.0,True,2,27349.0,15,3600,30878.0
27351.0,15,NS_Left,NS_LEFT,IDLE,73.0,True,2,27350.0,15,3600,30878.0
27352.0,15,NS_Left,NS_LEFT,IDLE,74.0,True,2,27351.0,15,3600,30878.0
27353.0,15,NS_Left,NS_LEFT,IDLE,75.0,True,2,27352.0,15,3600,30878.0
27354.0,15,NS_Left,NS_LEFT,IDLE,76.0,True,2,27353.0,15,3600,30878.0
27355.0,15,NS_Left,NS_LEFT,IDLE,77.0,True,2,27354.0,15,3600,30878.0
27356.0,15,NS_Left,NS_LEFT,IDLE,78.0,True,2,27355.0,15,3600,30878.0
27357.0,15,NS_Left,NS_LEFT,IDLE,79.0,True,2,27356.0,15,3600,30878.0
27358.0,15,NS_Left,NS_LEFT,IDLE,80.0,True,2,27357.0,15,3600,30878.0
27359.0,15,NS_Left,NS_LEFT,IDLE,81.0,True,2,27358.0,15,3600,30878.0
27360.0,15,NS_Left,NS_LEFT,IDLE,82.0,True,2,27359.0,15,3600,30878.0
27361.0,15,NS_Left,NS_LEFT,IDLE,83.0,True,2,27360.0,15,3600,30878.0
27362.0,15,NS_Left,NS_LEFT,IDLE,84.0,True,2,27361.0,15,3600,30878.0
27363.0,15,NS_Left,NS_LEFT,IDLE,85.0,True,2,27362.0,15,3600,30878.0
27364.0,16,NS_Left_Yellow,,YELLOW,85.0,True,1,27363.0,16,3,27366.0
27365.0,16,NS_Left_Yellow,,YELLOW,85.0,True,2,27364.0,16,3,27366.0
27366.0,16,NS_Left_Yellow,,YELLOW,85.0,True,2,27365.0,16,3,27366.0
27367.0,7,EW_REDYellow,,REDYELLOW,85.0,True,2,27366.0,7,1,27368.0
27368.0,8,EW_Through+Right,EW_MAIN,IDLE,0.0,False,2,27367.0,8,3600,30968.0
27369.0,8,EW_Through+Right,EW_MAIN,IDLE,1.0,False,2,27368.0,8,3600,30968.0
27370.0,8,EW_Through+Right,EW_MAIN,IDLE,2.0,False,3,27369.0,8,3600,30968.0
27371.0,8,EW_Through+Right,EW_MAIN,IDLE,3.0,False,3,27370.0,8,3600,30968.0
27372.0,8,EW_Through+Right,EW_MAIN,IDLE,4.0,False,3,27371.0,8,3600,30968.0
27373.0,8,EW_Through+Right,EW_MAIN,IDLE,5.0,True,3,27372.0,8,3600,30968.0
27374.0,13,EW_Yellow,,YELLOW,5.0,True,3,27373.0,13,3,27376.0
27375.0,13,EW_Yellow,,YELLOW,5.0,True,3,27374.0,13,3,27376.0
27376.0,13,EW_Yellow,,YELLOW,5.0,True,3,27375.0,13,3,27376.0
27377.0,17,EW_Left_REDYellow,,REDYELLOW,5.0,True,3,27376.0,17,1,27378.0
27378.0,18,EW_Left,EW_LEFT,IDLE,0.0,False,3,27377.0,18,3600,30978.0
27379.0,18,EW_Left,EW_LEFT,IDLE,1.0,False,3,27378.0,18,3600,30978.0
27380.0,18,EW_Left,EW_LEFT,IDLE,2.0,False,3,27379.0,18,3600,30978.0
27381.0,18,EW_Left,EW_LEFT,IDLE,3.0,False,3,27380.0,18,3600,30978.0
27382.0,18,EW_Left,EW_LEFT,IDLE,4.0,False,3,27381.0,18,3600,30978.0
27383.0,18,EW_Left,EW_LEFT,IDLE,5.0,True,3,27382.0,18,3600,30978.0
27384.0,18,EW_Left,EW_LEFT,IDLE,6.0,True,3,27383.0,18,3600,30978.0
27385.0,18,EW_Left,EW_LEFT,IDLE,7.0,True,3,27384.0,18,3600,30978.0
27386.0,18,EW_Left,EW_LEFT,IDLE,8.0,True,3,27385.0,18,3600,30978.0
27387.0,18,EW_Left,EW_LEFT,IDLE,9.0,True,3,27386.0,18,3600,30978.0
27388.0,18,EW_Left,EW_LEFT,IDLE,10.0,True,3,27387.0,18,3600,30978.0
27389.0,18,EW_Left,EW_LEFT,IDLE,11.0,True,3,27388.0,18,3600,30978.0
27390.0,18,EW_Left,EW_LEFT,IDLE,12.0,True,3,27389.0,18,3600,30978.0
27391.0,18,EW_Left,EW_LEFT,IDLE,13.0,True,3,27390.0,18,3600,30978.0
27392.0,19,EW_Left_Yellow,,YELLOW,13.0,True,1,27391.0,19,3,27394.0
27393.0,19,EW_Left_Yellow,,YELLOW,13.0,True,2,27392.0,19,3,27394.0
27394.0,19,EW_Left_Yellow,,YELLOW,13.0,True,2,27393.0,19,3,27394.0
27395.0,7,EW_REDYellow,,REDYELLOW,13.0,True,3,27394.0,7,1,27396.0
27396.0,8,EW_Through+Right,EW_MAIN,IDLE,0.0,False,3,27395.0,8,3600,30996.0
27397.0,8,EW_Through+Right,EW_MAIN,IDLE,1.0,False,3,27396.0,8,3600,30996.0
27398.0,8,EW_Through+Right,EW_MAIN,IDLE,2.0,False,3,27397.0,8,3600,30996.0
27399.0,8,EW_Through+Right,EW_MAIN,IDLE,3.0,False,3,27398.0,8,3600,30996.0
27400.0,8,EW_Through+Right,EW_MAIN,IDLE,4.0,False,3,27399.0,8,3600,30996.0
27401.0,8,EW_Through+Right,EW_MAIN,IDLE,5.0,True,1,27400.0,8,3600,30996.0
27402.0,8,EW_Through+Right,EW_MAIN,IDLE,6.0,True,1,27401.0,8,3600,30996.0
27403.0,8,EW_Through+Right,EW_MAIN,IDLE,7.0,True,1,27402.0,8,3600,30996.0
27404.0,8,EW_Through+Right,EW_MAIN,IDLE,8.0,True,1,27403.0,8,3600,30996.0
27405.0,8,EW_Through+Right,EW_MAIN,IDLE,9.0,True,1,27404.0,8,3600,30996.0
27406.0,8,EW_Through+Right,EW_MAIN,IDLE,10.0,True,1,27405.0,8,3600,30996.0
27407.0,8,EW_Through+Right,EW_MAIN,IDLE,11.0,True,1,27406.0,8,3600,30996.0
27408.0,8,EW_Through+Right,EW_MAIN,IDLE,12.0,True,1,27407.0,8,3600,30996.0
27409.0,8,EW_Through+Right,EW_MAIN,IDLE,13.0,True,1,27408.0,8,3600,30996.0
27410.0,8,EW_Through+Right,EW_MAIN,IDLE,14.0,True,1,27409.0,8,3600,30996.0
27411.0,8,EW_Through+Right,EW_MAIN,IDLE,15.0,True,1,27410.0,8,3600,30996.0
27412.0,8,EW_Through+Right,EW_MAIN,IDLE,16.0,True,1,27411.0,8,3600,30996.0
27413.0,8,EW_Through+Right,EW_MAIN,IDLE,17.0,True,1,27412.0,8,3600,30996.0
27414.0,8,EW_Through+Right,EW_MAIN,IDLE,18.0,True,1,27413.0,8,3600,30996.0
27415.0,8,EW_Through+Right,EW_MAIN,IDLE,19.0,True,1,27414.0,8,3600,30996.0
27416.0,8,EW_Through+Right,EW_MAIN,IDLE,20.0,True,1,27415.0,8,3600,30996.0
27417.0,8,EW_Through+Right,EW_MAIN,IDLE,21.0,True,1,27416.0,8,3600,30996.0
27418.0,8,EW_Through+Right,EW_MAIN,IDLE,22.0,True,1,27417.0,8,3600,30996.0
27419.0,8,EW_Through+Right,EW_MAIN,IDLE,23.0,True,1,27418.0,8,3600,30996.0
27420.0,8,EW_Through+Right,EW_MAIN,IDLE,24.0,True,1,27419.0,8,3600,30996.0
27421.0,8,EW_Through+Right,EW_MAIN,IDLE,25.0,True,1,27420.0,8,3600,30996.0
27422.0,13,EW_Yellow,,YELLOW,25.0,True,3,27421.0,13,3,27424.0
27423.0,13,EW_Yellow,,YELLOW,25.0,True,3,27422.0,13,3,27424.0
27424.0,13,EW_Yellow,,YELLOW,25.0,True,3,27423.0,13,3,27424.0
27425.0,17,EW_Left_REDYellow,,REDYELLOW,25.0,True,3,27424.0,17,1,27426.0
27426.0,18,EW_Left,EW_LEFT,IDLE,0.0,False,3,27425.0,18,3600,31026.0
27427.0,18,EW_Left,EW_LEFT,IDLE,1.0,False,3,27426.0,18,3600,31026.0
27428.0,18,EW_Left,EW_LEFT,IDLE,2.0,False,3,27427.0,18,3600,31026.0
27429.0,18,EW_Left,EW_LEFT,IDLE,3.0,False,3,27428.0,18,3600,31026.0
27430.0,18,EW_Left,EW_LEFT,IDLE,4.0,False,3,27429.0,18,3600,31026.0
27431.0,18,EW_Left,EW_LEFT,IDLE,5.0,True,3,27430.0,18,3600,31026.0
27432.0,18,EW_Left,EW_LEFT,IDLE,6.0,True,3,27431.0,18,3600,31026.0
27433.0,18,EW_Left,EW_LEFT,IDLE,7.0,True,3,27432.0,18,3600,31026.0
27434.0,18,EW_Left,EW_LEFT,IDLE,8.0,True,3,27433.0,18,3600,31026.0
27435.0,18,EW_Left,EW_LEFT,IDLE,9.0,True,3,27434.0,18,3600,31026.0
27436.0,18,EW_Left,EW_LEFT,IDLE,10.0,True,3,27435.0,18,3600,31026.0
27437.0,18,EW_Left,EW_LEFT,IDLE,11.0,True,3,27436.0,18,3600,31026.0
27438.0,18,EW_Left,EW_LEFT,IDLE,12.0,True,3,27437.0,18,3600,31026.0
27439.0,18,EW_Left,EW_LEFT,IDLE,13.0,True,3,27438.0,18,3600,31026.0
27440.0,18,EW_Left,EW_LEFT,IDLE,14.0,True,3,27439.0,18,3600,31026.0
27441.0,18,EW_Left,EW_LEFT,IDLE,15.0,True,3,27440.0,18,3600,31026.0
27442.0,18,EW_Left,EW_LEFT,IDLE,16.0,True,3,27441.0,18,3600,31026.0
27443.0,19,EW_Left_Yellow,,YELLOW,16.0,True,0,27442.0,19,3,27445.0
27444.0,19,EW_Left_Yellow,,YELLOW,16.0,True,3,27443.0,19,3,27445.0
27445.0,19,EW_Left_Yellow,,YELLOW,16.0,True,3,27444.0,19,3,27445.0
27446.0,0,NS_REDYellow,,REDYELLOW,16.0,True,3,27445.0,0,1,27447.0
27447.0,1,NS_Through+Right,NS_MAIN,IDLE,0.0,False,3,27446.0,1,3600,31047.0
27448.0,1,NS_Through+Right,NS_MAIN,IDLE,1.0,False,3,27447.0,1,3600,31047.0
27449.0,1,NS_Through+Right,NS_MAIN,IDLE,2.0,False,0,27448.0,1,3600,31047.0
27450.0,1,NS_Through+Right,NS_MAIN,IDLE,3.0,False,0,27449.0,1,3600,31047.0
27451.0,1,NS_Through+Right,NS_MAIN,IDLE,4.0,False,0,27450.0,1,3600,31047.0
27452.0,1,NS_Through+Right,NS_MAIN,IDLE,5.0,True,0,27451.0,1,3600,31047.0
27453.0,1,NS_Through+Right,NS_MAIN,IDLE,6.0,True,0,27452.0,1,3600,31047.0
27454.0,1,NS_Through+Right,NS_MAIN,IDLE,7.0,True,0,27453.0,1,3600,31047.0
27455.0,1,NS_Through+Right,NS_MAIN,IDLE,8.0,True,0,27454.0,1,3600,31047.0
27456.0,1,NS_Through+Right,NS_MAIN,IDLE,9.0,True,0,27455.0,1,3600,31047.0
27457.0,1,NS_Through+Right,NS_MAIN,IDLE,10.0,True,0,27456.0,1,3600,31047.0
27458.0,1,NS_Through+Right,NS_MAIN,IDLE,11.0,True,0,27457.0,1,3600,31047.0
27459.0,1,NS_Through+Right,NS_MAIN,IDLE,12.0,True,0,27458.0,1,3600,31047.0
27460.0,1,NS_Through+Right,NS_MAIN,IDLE,13.0,True,0,27459.0,1,3600,31047.0
27461.0,1,NS_Through+Right,NS_MAIN,IDLE,14.0,True,0,27460.0,1,3600,31047.0
27462.0,1,NS_Through+Right,NS_MAIN,IDLE,15.0,True,0,27461.0,1,3600,31047.0
27463.0,1,NS_Through+Right,NS_MAIN,IDLE,16.0,True,0,27462.0,1,3600,31047.0
27464.0,1,NS_Through+Right,NS_MAIN,IDLE,17.0,True,0,27463.0,1,3600,31047.0
27465.0,1,NS_Through+Right,NS_MAIN,IDLE,18.0,True,0,27464.0,1,3600,31047.0
27466.0,1,NS_Through+Right,NS_MAIN,IDLE,19.0,True,0,27465.0,1,3600,31047.0
27467.0,1,NS_Through+Right,NS_MAIN,IDLE,20.0,True,0,27466.0,1,3600,31047.0
27468.0,1,NS_Through+Right,NS_MAIN,IDLE,21.0,True,0,27467.0,1,3600,31047.0
27469.0,1,NS_Through+Right,NS_MAIN,IDLE,22.0,True,0,27468.0,1,3600,31047.0
27470.0,1,NS_Through+Right,NS_MAIN,IDLE,23.0,True,0,27469.0,1,3600,31047.0
27471.0,1,NS_Through+Right,NS_MAIN,IDLE,24.0,True,0,27470.0,1,3600,31047.0
27472.0,1,NS_Through+Right,NS_MAIN,IDLE,25.0,True,0,27471.0,1,3600,31047.0
27473.0,1,NS_Through+Right,NS_MAIN,IDLE,26.0,True,0,27472.0,1,3600,31047.0
27474.0,1,NS_Through+Right,NS_MAIN,IDLE,27.0,True,0,27473.0,1,3600,31047.0
27475.0,1,NS_Through+Right,NS_MAIN,IDLE,28.0,True,0,27474.0,1,3600,31047.0
27476.0,1,NS_Through+Right,NS_MAIN,IDLE,29.0,True,0,27475.0,1,3600,31047.0
27477.0,1,NS_Through+Right,NS_MAIN,IDLE,30.0,True,0,27476.0,1,3600,31047.0
27478.0,1,NS_Through+Right,NS_MAIN,IDLE,31.0,True,0,27477.0,1,3600,31047.0
27479.0,1,NS_Through+Right,NS_MAIN,IDLE,32.0,True,0,27478.0,1,3600,31047.0
27480.0,1,NS_Through+Right,NS_MAIN,IDLE,33.0,True,0,27479.0,1,3600,31047.0
27481.0,6,NS_Yellow,,YELLOW,33.0,True,1,27480.0,6,3,27483.0
27482.0,6,NS_Yellow,,YELLOW,33.0,True,1,27481.0,6,3,27483.0
27483.0,6,NS_Yellow,,YELLOW,33.0,True,1,27482.0,6,3,27483.0
27484.0,7,EW_REDYellow,,REDYELLOW,33.0,True,1,27483.0,7,1,27485.0
27485.0,8,EW_Through+Right,EW_MAIN,IDLE,0.0,False,1,27484.0,8,3600,31085.0
27486.0,8,EW_Through+Right,EW_MAIN,IDLE,1.0,False,1,27485.0,8,3600,31085.0
27487.0,8,EW_Through+Right,EW_MAIN,IDLE,2.0,False,1,27486.0,8,3600,31085.0
27488.0,8,EW_Through+Right,EW_MAIN,IDLE,3.0,False,1,27487.0,8,3600,31085.0
27489.0,8,EW_Through+Right,EW_MAIN,IDLE,4.0,False,1,27488.0,8,3600,31085.0
27490.0,8,EW_Through+Right,EW_MAIN,IDLE,5.0,True,1,27489.0,8,3600,31085.0
27491.0,8,EW_Through+Right,EW_MAIN,IDLE,6.0,True,1,27490.0,8,3600,31085.0
27492.0,8,EW_Through+Right,EW_MAIN,IDLE,7.0,True,1,27491.0,8,3600,31085.0
27493.0,8,EW_Through+Right,EW_MAIN,IDLE,8.0,True,1,27492.0,8,3600,31085.0
27494.0,8,EW_Through+Right,EW_MAIN,IDLE,9.0,True,1,27493.0,8,3600,31085.0
27495.0,8,EW_Through+Right,EW_MAIN,IDLE,10.0,True,1,27494.0,8,3600,31085.0
27496.0,8,EW_Through+Right,EW_MAIN,IDLE,11.0,True,1,27495.0,8,3600,31085.0
27497.0,8,EW_Through+Right,EW_MAIN,IDLE,12.0,True,1,27496.0,8,3600,31085.0
27498.0,8,EW_Through+Right,EW_MAIN,IDLE,13.0,True,1,27497.0,8,3600,31085.0
27499.0,8,EW_Through+Right,EW_MAIN,IDLE,14.0,True,1,27498.0,8,3600,31085.0
27500.0,8,EW_Through+Right,EW_MAIN,IDLE,15.0,True,1,27499.0,8,3600,31085.0
27501.0,8,EW_Through+Right,EW_MAIN,IDLE,16.0,True,1,27500.0,8,3600,31085.0
27502.0,8,EW_Through+Right,EW_MAIN,IDLE,17.0,True,1,27501.0,8,3600,31085.0
27503.0,8,EW_Through+Right,EW_MAIN,IDLE,18.0,True,1,27502.0,8,3600,31085.0
27504.0,8,EW_Through+Right,EW_MAIN,IDLE,19.0,True,1,27503.0,8,3600,31085.0
27505.0,8,EW_Through+Right,EW_MAIN,IDLE,20.0,True,1,27504.0,8,3600,31085.0
27506.0,8,EW_Through+Right,EW_MAIN,IDLE,21.0,True,1,27505.0,8,3600,31085.0
27507.0,8,EW_Through+Right,EW_MAIN,IDLE,22.0,True,1,27506.0,8,3600,31085.0
27508.0,8,EW_Through+Right,EW_MAIN,IDLE,23.0,True,1,27507.0,8,3600,31085.0
27509.0,13,EW_Yellow,,YELLOW,23.0,True,3,27508.0,13,3,27511.0
27510.0,13,EW_Yellow,,YELLOW,23.0,True,2,27509.0,13,3,27511.0
27511.0,13,EW_Yellow,,YELLOW,23.0,True,2,27510.0,13,3,27511.0
27512.0,17,EW_Left_REDYellow,,REDYELLOW,23.0,True,2,27511.0,17,1,27513.0
27513.0,18,EW_Left,EW_LEFT,IDLE,0.0,False,2,27512.0,18,3600,31113.0
27514.0,18,EW_Left,EW_LEFT,IDLE,1.0,False,3,27513.0,18,3600,31113.0
27515.0,18,EW_Left,EW_LEFT,IDLE,2.0,False,3,27514.0,18,3600,31113.0
27516.0,18,EW_Left,EW_LEFT,IDLE,3.0,False,3,27515.0,18,3600,31113.0
27517.0,18,EW_Left,EW_LEFT,IDLE,4.0,False,3,27516.0,18,3600,31113.0
27518.0,18,EW_Left,EW_LEFT,IDLE,5.0,True,3,27517.0,18,3600,31113.0
27519.0,18,EW_Left,EW_LEFT,IDLE,6.0,True,3,27518.0,18,3600,31113.0
27520.0,18,EW_Left,EW_LEFT,IDLE,7.0,True,3,27519.0,18,3600,31113.0
27521.0,18,EW_Left,EW_LEFT,IDLE,8.0,True,3,27520.0,18,3600,31113.0
27522.0,18,EW_Left,EW_LEFT,IDLE,9.0,True,3,27521.0,18,3600,31113.0
27523.0,19,EW_Left_Yellow,,YELLOW,9.0,True,0,27522.0,19,3,27525.0
27524.0,19,EW_Left_Yellow,,YELLOW,9.0,True,3,27523.0,19,3,27525.0
27525.0,19,EW_Left_Yellow,,YELLOW,9.0,True,3,27524.0,19,3,27525.0
27526.0,0,NS_REDYellow,,REDYELLOW,9.0,True,3,27525.0,0,1,27527.0
27527.0,1,NS_Through+Right,NS_MAIN,IDLE,0.0,False,3,27526.0,1,3600,31127.0
27528.0,1,NS_Through+Right,NS_MAIN,IDLE,1.0,False,3,27527.0,1,3600,31127.0
27529.0,1,NS_Through+Right,NS_MAIN,IDLE,2.0,False,3,27528.0,1,3600,31127.0
27530.0,1,NS_Through+Right,NS_MAIN,IDLE,3.0,False,3,27529.0,1,3600,31127.0
27531.0,1,NS_Through+Right,NS_MAIN,IDLE,4.0,False,0,27530.0,1,3600,31127.0
27532.0,1,NS_Through+Right,NS_MAIN,IDLE,5.0,True,3,27531.0,1,3600,31127.0
27533.0,1,NS_Through+Right,NS_MAIN,IDLE,6.0,True,0,27532.0,1,3600,31127.0
27534.0,1,NS_Through+Right,NS_MAIN,IDLE,7.0,True,0,27533.0,1,3600,31127.0
27535.0,1,NS_Through+Right,NS_MAIN,IDLE,8.0,True,0,27534.0,1,3600,31127.0
27536.0,1,NS_Through+Right,NS_MAIN,IDLE,9.0,True,0,27535.0,1,3600,31127.0
27537.0,1,NS_Through+Right,NS_MAIN,IDLE,10.0,True,0,27536.0,1,3600,31127.0
27538.0,1,NS_Through+Right,NS_MAIN,IDLE,11.0,True,0,27537.0,1,3600,31127.0
27539.0,1,NS_Through+Right,NS_MAIN,IDLE,12.0,True,0,27538.0,1,3600,31127.0
27540.0,1,NS_Through+Right,NS_MAIN,IDLE,13.0,True,0,27539.0,1,3600,31127.0
27541.0,1,NS_Through+Right,NS_MAIN,IDLE,14.0,True,0,27540.0,1,3600,31127.0
27542.0,6,NS_Yellow,,YELLOW,14.0,True,1,27541.0,6,3,27544.0
27543.0,6,NS_Yellow,,YELLOW,14.0,True,2,27542.0,6,3,27544.0
27544.0,6,NS_Yellow,,YELLOW,14.0,True,2,27543.0,6,3,27544.0
27545.0,7,EW_REDYellow,,REDYELLOW,14.0,True,2,27544.0,7,1,27546.0
27546.0,8,EW_Through+Right,EW_MAIN,IDLE,0.0,False,2,27545.0,8,3600,31146.0
27547.0,8,EW_Through+Right,EW_MAIN,IDLE,1.0,False,2,27546.0,8,3600,31146.0
27548.0,8,EW_Through+Right,EW_MAIN,IDLE,2.0,False,1,27547.0,8,3600,31146.0
27549.0,8,EW_Through+Right,EW_MAIN,IDLE,3.0,False,1,27548.0,8,3600,31146.0
27550.0,8,EW_Through+Right,EW_MAIN,IDLE,4.0,False,1,27549.0,8,3600,31146.0
27551.0,8,EW_Through+Right,EW_MAIN,IDLE,5.0,True,1,27550.0,8,3600,31146.0
27552.0,8,EW_Through+Right,EW_MAIN,IDLE,6.0,True,1,27551.0,8,3600,31146.0
27553.0,8,EW_Through+Right,EW_MAIN,IDLE,7.0,True,1,27552.0,8,3600,31146.0
27554.0,8,EW_Through+Right,EW_MAIN,IDLE,8.0,True,1,27553.0,8,3600,31146.0
27555.0,8,EW_Through+Right,EW_MAIN,IDLE,9.0,True,1,27554.0,8,3600,31146.0
27556.0,8,EW_Through+Right,EW_MAIN,IDLE,10.0,True,1,27555.0,8,3600,31146.0
27557.0,8,EW_Through+Right,EW_MAIN,IDLE,11.0,True,1,27556.0,8,3600,31146.0
27558.0,8,EW_Through+Right,EW_MAIN,IDLE,12.0,True,1,27557.0,8,3600,31146.0
27559.0,8,EW_Through+Right,EW_MAIN,IDLE,13.0,True,1,27558.0,8,3600,31146.0
27560.0,8,EW_Through+Right,EW_MAIN,IDLE,14.0,True,1,27559.0,8,3600,31146.0
27561.0,8,EW_Through+Right,EW_MAIN,IDLE,15.0,True,1,27560.0,8,3600,31146.0
27562.0,8,EW_Through+Right,EW_MAIN,IDLE,16.0,True,1,27561.0,8,3600,31146.0
27563.0,8,EW_Through+Right,EW_MAIN,IDLE,17.0,True,1,27562.0,8,3600,31146.0
27564.0,8,EW_Through+Right,EW_MAIN,IDLE,18.0,True,1,27563.0,8,3600,31146.0
27565.0,8,EW_Through+Right,EW_MAIN,IDLE,19.0,True,1,27564.0,8,3600,31146.0
27566.0,8,EW_Through+Right,EW_MAIN,IDLE,20.0,True,1,27565.0,8,3600,31146.0
27567.0,8,EW_Through+Right,EW_MAIN,IDLE,21.0,True,1,27566.0,8,3600,31146.0
27568.0,13,EW_Yellow,,YELLOW,21.0,True,3,27567.0,13,3,27570.0
27569.0,13,EW_Yellow,,YELLOW,21.0,True,2,27568.0,13,3,27570.0
27570.0,13,EW_Yellow,,YELLOW,21.0,True,2,27569.0,13,3,27570.0
27571.0,17,EW_Left_REDYellow,,REDYELLOW,21.0,True,3,27570.0,17,1,27572.0
27572.0,18,EW_Left,EW_LEFT,IDLE,0.0,False,3,27571.0,18,3600,31172.0
27573.0,18,EW_Left,EW_LEFT,IDLE,1.0,False,3,27572.0,18,3600,31172.0
27574.0,18,EW_Left,EW_LEFT,IDLE,2.0,False,3,27573.0,18,3600,31172.0
27575.0,18,EW_Left,EW_LEFT,IDLE,3.0,False,3,27574.0,18,3600,31172.0
27576.0,18,EW_Left,EW_LEFT,IDLE,4.0,False,3,27575.0,18,3600,31172.0
27577.0,18,EW_Left,EW_LEFT,IDLE,5.0,True,3,27576.0,18,3600,31172.0
27578.0,19,EW_Left_Yellow,,YELLOW,5.0,True,0,27577.0,19,3,27580.0
27579.0,19,EW_Left_Yellow,,YELLOW,5.0,True,3,27578.0,19,3,27580.0
27580.0,19,EW_Left_Yellow,,YELLOW,5.0,True,3,27579.0,19,3,27580.0
27581.0,0,NS_REDYellow,,REDYELLOW,5.0,True,3,27580.0,0,1,27582.0
27582.0,1,NS_Through+Right,NS_MAIN,IDLE,0.0,False,3,27581.0,1,3600,31182.0
27583.0,1,NS_Through+Right,NS_MAIN,IDLE,1.0,False,3,27582.0,1,3600,31182.0
27584.0,1,NS_Through+Right,NS_MAIN,IDLE,2.0,False,3,27583.0,1,3600,31182.0
27585.0,1,NS_Through+Right,NS_MAIN,IDLE,3.0,False,3,27584.0,1,3600,31182.0
27586.0,1,NS_Through+Right,NS_MAIN,IDLE,4.0,False,3,27585.0,1,3600,31182.0
27587.0,1,NS_Through+Right,NS_MAIN,IDLE,5.0,True,3,27586.0,1,3600,31182.0
27588.0,1,NS_Through+Right,NS_MAIN,IDLE,6.0,True,0,27587.0,1,3600,31182.0
27589.0,1,NS_Through+Right,NS_MAIN,IDLE,7.0,True,0,27588.0,1,3600,31182.0
27590.0,1,NS_Through+Right,NS_MAIN,IDLE,8.0,True,0,27589.0,1,3600,31182.0
27591.0,1,NS_Through+Right,NS_MAIN,IDLE,9.0,True,0,27590.0,1,3600,31182.0
27592.0,1,NS_Through+Right,NS_MAIN,IDLE,10.0,True,0,27591.0,1,3600,31182.0
27593.0,6,NS_Yellow,,YELLOW,10.0,True,2,27592.0,6,3,27595.0
27594.0,6,NS_Yellow,,YELLOW,10.0,True,2,27593.0,6,3,27595.0
27595.0,6,NS_Yellow,,YELLOW,10.0,True,0,27594.0,6,3,27595.0
27596.0,14,NS_Left_REDYellow,,REDYELLOW,10.0,True,2,27595.0,14,1,27597.0
27597.0,15,NS_Left,NS_LEFT,IDLE,0.0,False,2,27596.0,15,3600,31197.0
27598.0,15,NS_Left,NS_LEFT,IDLE,1.0,False,2,27597.0,15,3600,31197.0
27599.0,15,NS_Left,NS_LEFT,IDLE,2.0,False,2,27598.0,15,3600,31197.0
27600.0,15,NS_Left,NS_LEFT,IDLE,3.0,False,2,27599.0,15,3600,31197.0
27601.0,15,NS_Left,NS_LEFT,IDLE,4.0,False,1,27600.0,15,3600,31197.0
27602.0,15,NS_Left,NS_LEFT,IDLE,5.0,True,1,27601.0,15,3600,31197.0
